,index,player,matchNum,positions,shots,shotsOnTarget,goals,passCompletion,keyPasses,assists,successfulDribbles,tackles,interceptions,penaltiesWon,ownGoal,foulCommitted,penaltyConceded,poorShots,dispossessed,dispossessedOwnHalf,miscontrol,miscontrolOwnHalf,errors,yellowCard,redCard,blocks,clearances,headedClearance,recoveries,dribbledPast,match_id,match_date,home_team,away_team,competition_stage
768,294,Milan Badelj,7561,['Center Defensive Midfield'],2,1,1,90.0,1,1,2,2,0,0,0,3,0,0,2,2,1,0,0,0,0,5,1,0,5,2,7561,2018-06-26,Iceland,Croatia,Group Stage
769,293,Ragnar Sigurðsson,7561,['Left Center Back'],0,0,0,72.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,7561,2018-06-26,Iceland,Croatia,Group Stage
770,292,Johann Berg Guðmunds­son,7561,['Right Wing'],2,1,0,73.0,2,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,8,0,7561,2018-06-26,Iceland,Croatia,Group Stage
771,1036,Enzo Nicolás Pérez,7564,['Right Wing'],0,0,0,94.0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,1,1,7564,2018-06-26,Nigeria,Argentina,Group Stage
772,1037,Lionel Andrés Messi Cuccittini,7564,"['Right Center Forward', 'Right Attacking Midfield']",2,1,1,78.0,2,0,10,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,4,1,7564,2018-06-26,Nigeria,Argentina,Group Stage
773,1038,Javier Alejandro Mascherano,7564,"['Right Center Midfield', 'Center Defensive Midfield']",0,0,0,87.0,0,0,1,3,0,0,0,2,1,0,0,0,1,1,0,1,0,0,1,0,2,4,7564,2018-06-26,Nigeria,Argentina,Group Stage
774,1039,Éver Maximiliano David Banega,7564,"['Left Center Midfield', 'Left Center Back']",0,0,0,86.0,2,1,1,3,0,0,0,4,0,0,1,0,1,0,0,1,0,0,1,0,6,1,7564,2018-06-26,Nigeria,Argentina,Group Stage
775,1050,Odion Jude Ighalo,7564,['Right Center Forward'],2,1,0,83.0,1,0,2,0,0,0,0,2,0,1,0,0,4,1,0,0,0,0,2,0,1,1,7564,2018-06-26,Nigeria,Argentina,Group Stage
776,1040,Nicolás Alejandro Tagliafico,7564,['Left Back'],2,0,0,79.0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,5,1,7564,2018-06-26,Nigeria,Argentina,Group Stage
777,1042,Onyinye Wilfred Ndidi,7564,['Right Center Midfield'],1,0,0,71.0,0,0,2,1,0,0,0,3,0,1,0,0,1,1,0,0,0,3,0,0,6,2,7564,2018-06-26,Nigeria,Argentina,Group Stage
778,1043,Oghenekaro Etebo,7564,"['Left Center Midfield', 'Left Midfield']",3,0,0,68.0,1,0,6,2,0,0,0,2,0,2,1,1,2,1,0,0,0,5,1,0,9,2,7564,2018-06-26,Nigeria,Argentina,Group Stage
779,1044,Brian Oladapo Idowu,7564,"['Left Wing Back', 'Left Back']",0,0,0,77.0,1,0,0,2,0,0,0,1,0,0,1,1,2,1,0,0,0,1,1,0,3,3,7564,2018-06-26,Nigeria,Argentina,Group Stage
780,1045,Kenneth Josiah Omeruo,7564,['Left Center Back'],0,0,0,78.0,0,0,1,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,4,0,5,2,7564,2018-06-26,Nigeria,Argentina,Group Stage
781,1046,Kelechi Promise Iheanacho,7564,['Right Center Forward'],0,0,0,60.0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,1,7564,2018-06-26,Nigeria,Argentina,Group Stage
782,1047,Ángel Fabián Di María Hernández,7564,['Left Wing'],1,0,0,62.0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,2,1,7564,2018-06-26,Nigeria,Argentina,Group Stage
783,1048,Leon Aderemi Balogun,7564,['Right Center Back'],1,1,0,41.0,0,0,1,0,0,1,0,2,0,0,0,0,2,1,0,1,0,0,0,0,2,3,7564,2018-06-26,Nigeria,Argentina,Group Stage
784,1041,Victor Moses,7564,"['Right Wing Back', 'Right Back']",1,1,1,54.0,0,0,0,2,0,0,0,2,0,0,3,1,1,0,0,0,0,3,0,0,5,0,7564,2018-06-26,Nigeria,Argentina,Group Stage
785,1031,William Troost-Ekong,7564,"['Center Back', 'Left Center Back']",0,0,0,61.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,7564,2018-06-26,Nigeria,Argentina,Group Stage
786,1030,John Michael Nchekwube Obinna,7564,"['Center Defensive Midfield', 'Left Center Midfield']",0,0,0,76.0,0,0,1,0,0,0,0,5,0,0,0,0,1,1,0,1,0,2,0,0,3,2,7564,2018-06-26,Nigeria,Argentina,Group Stage
787,1256,Antoine Griezmann,7563,['Center Attacking Midfield'],2,2,0,69.0,0,0,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,3,2,7563,2018-06-26,Denmark,France,Group Stage
788,728,Christian Guillermo Martín Ramos Garagay,7562,['Right Center Back'],0,0,0,82.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,1,1,7562,2018-06-26,Australia,Peru,Group Stage
789,729,André Martín Carrillo Díaz,7562,['Right Midfield'],1,1,1,76.0,0,0,2,2,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,2,1,7562,2018-06-26,Australia,Peru,Group Stage
790,730,Josh Risdon,7562,['Right Back'],0,0,0,80.0,0,0,2,3,0,0,0,1,0,0,1,0,1,1,0,0,0,2,1,0,2,3,7562,2018-06-26,Australia,Peru,Group Stage
791,731,Tom Rogić,7562,['Center Attacking Midfield'],2,1,0,91.0,0,0,5,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,4,0,7562,2018-06-26,Australia,Peru,Group Stage
792,732,Aaron Mooy,7562,['Left Center Midfield'],1,0,0,85.0,6,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,1,0,2,0,7562,2018-06-26,Australia,Peru,Group Stage
793,733,Aziz Eraltay Behich,7562,['Left Back'],1,0,0,85.0,1,0,0,0,0,0,0,1,0,1,1,1,3,0,0,0,0,3,0,0,6,1,7562,2018-06-26,Australia,Peru,Group Stage
794,734,Robbie Kruse,7562,['Left Midfield'],0,0,0,64.0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,2,0,0,1,0,7562,2018-06-26,Australia,Peru,Group Stage
795,735,Mark Milligan,7562,['Left Center Back'],0,0,0,94.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,4,0,7562,2018-06-26,Australia,Peru,Group Stage
796,736,Trent Sainsbury,7562,['Right Center Back'],3,0,0,92.0,2,0,1,0,0,0,0,0,0,3,1,1,0,0,1,0,0,3,5,0,2,1,7562,2018-06-26,Australia,Peru,Group Stage
797,737,Tomi Jurić,7562,['Center Forward'],0,0,0,45.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,7562,2018-06-26,Australia,Peru,Group Stage
798,738,Mile Jedinak,7562,['Right Center Midfield'],4,1,0,91.0,0,0,0,2,0,0,0,3,0,3,0,0,0,0,0,1,0,4,0,0,5,1,7562,2018-06-26,Australia,Peru,Group Stage
799,739,Édison Michael Flores Peralta,7562,"['Left Midfield', 'Center Attacking Midfield']",0,0,0,65.0,0,0,0,1,0,0,0,1,0,0,3,2,4,1,0,0,0,3,1,0,3,0,7562,2018-06-26,Australia,Peru,Group Stage
800,740,Mathew Leckie,7562,['Right Midfield'],2,0,0,67.0,1,0,3,0,0,0,0,2,0,1,8,0,0,0,0,0,0,8,2,0,2,0,7562,2018-06-26,Australia,Peru,Group Stage
801,741,Christian Alberto Cueva Bravo,7562,"['Center Attacking Midfield', 'Left Midfield']",0,0,0,88.0,0,0,2,2,0,0,0,0,0,0,2,0,4,2,0,0,0,2,0,0,7,0,7562,2018-06-26,Australia,Peru,Group Stage
802,742,Pedro Jesús Aquino Sánchez,7562,['Left Defensive Midfield'],0,0,0,85.0,0,0,0,3,0,0,0,2,0,0,1,1,0,0,0,0,0,3,2,0,2,2,7562,2018-06-26,Australia,Peru,Group Stage
803,727,Miguel Ángel Trauco Saavedra,7562,['Left Back'],0,0,0,81.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,0,5,1,7562,2018-06-26,Australia,Peru,Group Stage
804,726,Anderson Santamaría Bardales,7562,['Left Center Back'],0,0,0,93.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,5,4,7562,2018-06-26,Australia,Peru,Group Stage
805,725,Luis Jan Piers Advíncula Castrillón,7562,['Right Back'],0,0,0,80.0,0,0,0,5,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,7,0,7562,2018-06-26,Australia,Peru,Group Stage
806,1257,Steven N'Kemboanza Mike Christopher Nzonzi,7563,['Left Defensive Midfield'],0,0,0,84.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,7563,2018-06-26,Denmark,France,Group Stage
807,724,Víctor Yoshimar Yotún Flores,7562,['Left Defensive Midfield'],1,0,0,79.0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,0,7562,2018-06-26,Australia,Peru,Group Stage
808,723,Renato Fabrizio Tapia Cortijo,7562,['Right Defensive Midfield'],0,0,0,85.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,2,7562,2018-06-26,Australia,Peru,Group Stage
809,722,José Paolo Guerrero Gonzáles,7562,['Center Forward'],2,2,1,59.0,0,1,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,2,2,0,3,0,7562,2018-06-26,Australia,Peru,Group Stage
810,1276,Benjamin Mendy,7563,['Left Back'],0,0,0,74.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,1,7563,2018-06-26,Denmark,France,Group Stage
811,576,Gabriel Fernando de Jesus,7565,['Center Forward'],2,1,0,85.0,1,0,2,2,0,0,0,1,0,0,0,0,3,2,0,0,0,3,1,0,2,0,7565,2018-06-27,Serbia,Brazil,Group Stage
812,577,Carlos Henrique Casimiro,7565,['Center Defensive Midfield'],1,0,0,79.0,0,0,0,5,0,0,0,1,0,1,1,1,0,0,0,0,0,4,4,0,6,3,7565,2018-06-27,Serbia,Brazil,Group Stage
813,578,José Paulo Bezzera Maciel Júnior,7565,['Right Center Midfield'],1,1,1,85.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,1,0,7565,2018-06-27,Serbia,Brazil,Group Stage
814,579,João Miranda de Souza Filho,7565,['Left Center Back'],0,0,0,90.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,0,4,1,7565,2018-06-27,Serbia,Brazil,Group Stage
815,580,Philippe Coutinho Correia,7565,['Left Center Midfield'],2,0,0,88.0,2,1,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,2,0,0,5,0,7565,2018-06-27,Serbia,Brazil,Group Stage
816,581,Nikola Milenković,7565,['Right Center Back'],0,0,0,91.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,7565,2018-06-27,Serbia,Brazil,Group Stage
817,582,Aleksandar Mitrović,7565,['Center Forward'],5,1,0,40.0,0,0,0,0,0,0,0,1,0,2,2,1,2,0,0,0,0,0,2,0,1,0,7565,2018-06-27,Serbia,Brazil,Group Stage
818,590,Milos Veljkovic,7565,['Left Center Back'],0,0,0,93.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,7565,2018-06-27,Serbia,Brazil,Group Stage
819,585,Nemanja Matić,7565,['Left Defensive Midfield'],1,0,0,78.0,0,0,1,3,0,0,0,1,0,1,2,1,0,0,0,1,0,3,3,0,12,0,7565,2018-06-27,Serbia,Brazil,Group Stage
820,586,Aleksandar Kolarov,7565,['Left Back'],0,0,0,73.0,1,0,0,1,0,0,0,3,0,0,2,0,2,0,0,0,0,2,2,0,3,0,7565,2018-06-27,Serbia,Brazil,Group Stage
821,587,Willian Borges da Silva,7565,['Right Wing'],0,0,0,83.0,0,0,1,0,0,0,0,1,0,0,2,1,1,1,0,0,0,4,1,0,6,1,7565,2018-06-27,Serbia,Brazil,Group Stage
822,588,Thiago Emiliano da Silva,7565,['Right Center Back'],1,1,1,90.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,5,0,5,1,7565,2018-06-27,Serbia,Brazil,Group Stage
823,589,Adem Ljajić,7565,['Center Attacking Midfield'],0,0,0,78.0,1,0,3,1,0,0,0,2,0,0,1,1,0,0,0,1,0,3,0,0,7,1,7565,2018-06-27,Serbia,Brazil,Group Stage
824,1166,Ja-Cheol Koo,7567,['Left Center Forward'],0,0,0,86.0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,3,1,7567,2018-06-27,South Korea,Germany,Group Stage
825,583,Neymar da Silva Santos Junior,7565,['Left Wing'],7,3,0,82.0,4,1,7,0,0,0,0,0,0,2,2,0,4,0,0,0,0,0,0,0,7,1,7565,2018-06-27,Serbia,Brazil,Group Stage
826,584,Sergej Milinković-Savić,7565,['Right Defensive Midfield'],2,0,0,78.0,0,0,0,2,0,0,0,1,0,1,1,0,3,1,0,0,0,3,2,0,8,6,7565,2018-06-27,Serbia,Brazil,Group Stage
827,1165,Hyun-Soo Jang,7567,"['Right Center Midfield', 'Center Midfield']",0,0,0,78.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,3,7567,2018-06-27,South Korea,Germany,Group Stage
828,593,Filip Kostić,7565,['Left Wing'],1,0,0,67.0,0,0,2,1,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,3,3,7565,2018-06-27,Serbia,Brazil,Group Stage
829,1117,Ludwig Augustinsson,7566,['Left Back'],2,1,1,56.00000000000001,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,1,1,7566,2018-06-27,Mexico,Sweden,Group Stage
830,1116,Jesús Daniel Gallardo Vasconcelos,7566,['Left Back'],0,0,0,68.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,4,0,7566,2018-06-27,Mexico,Sweden,Group Stage
831,1115,Marcus Berg,7566,['Right Center Forward'],4,2,0,78.0,1,0,0,1,0,1,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,2,7566,2018-06-27,Mexico,Sweden,Group Stage
832,1114,Sebastian Larsson,7566,['Right Center Midfield'],0,0,0,60.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,3,2,7566,2018-06-27,Mexico,Sweden,Group Stage
833,1113,Ola Toivonen,7566,['Left Center Forward'],0,0,0,59.0,1,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,1,1,7566,2018-06-27,Mexico,Sweden,Group Stage
834,1112,Andreas Granqvist,7566,['Left Center Back'],2,1,1,72.0,0,0,1,1,0,0,0,4,0,1,0,0,0,0,0,0,0,3,2,0,4,0,7566,2018-06-27,Mexico,Sweden,Group Stage
835,1111,Emil Peter Forsberg,7566,['Left Midfield'],6,1,0,82.0,1,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,1,2,0,7,4,7566,2018-06-27,Mexico,Sweden,Group Stage
836,1118,Mikael Lustig,7566,['Right Back'],0,0,0,59.0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,4,6,0,0,2,7566,2018-06-27,Mexico,Sweden,Group Stage
837,1156,Young-Gwon Kim,7567,['Left Center Back'],1,1,1,74.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,6,4,0,3,0,7567,2018-06-27,South Korea,Germany,Group Stage
838,1158,Woo-Young Jung,7567,['Left Center Midfield'],3,3,0,76.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,4,5,0,4,1,7567,2018-06-27,South Korea,Germany,Group Stage
839,1159,Young-Sun Yun,7567,['Right Center Back'],0,0,0,100.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,5,0,0,1,7567,2018-06-27,South Korea,Germany,Group Stage
840,1160,Chul Hong,7567,['Left Back'],0,0,0,56.99999999999999,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3,3,0,7,1,7567,2018-06-27,South Korea,Germany,Group Stage
841,1161,Joshua Kimmich,7567,['Right Back'],1,0,0,86.0,5,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,7567,2018-06-27,South Korea,Germany,Group Stage
842,1162,Marco Reus,7567,['Left Wing'],3,0,0,86.0,1,0,0,1,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,3,0,7567,2018-06-27,South Korea,Germany,Group Stage
843,1163,Mats Hummels,7567,['Left Center Back'],5,1,0,88.0,0,0,2,4,0,0,0,0,0,3,0,0,0,0,0,0,0,1,2,0,6,0,7567,2018-06-27,South Korea,Germany,Group Stage
844,1164,Timo Werner,7567,"['Center Forward', 'Right Wing']",3,0,0,62.0,2,0,2,0,0,0,0,1,0,2,1,0,2,0,0,0,0,4,0,0,7,2,7567,2018-06-27,South Korea,Germany,Group Stage
845,1157,Yong Lee,7567,['Right Back'],1,0,0,64.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,7,7,0,6,1,7567,2018-06-27,South Korea,Germany,Group Stage
846,591,Dušan Tadić,7565,"['Right Wing', 'Center Attacking Midfield']",1,0,0,75.0,3,0,1,2,0,0,0,1,0,1,0,0,1,0,0,0,0,3,0,0,2,3,7565,2018-06-27,Serbia,Brazil,Group Stage
847,1119,Javier Hernández Balcázar,7566,"['Center Forward', 'Left Center Forward']",2,0,0,62.0,3,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,2,0,7566,2018-06-27,Mexico,Sweden,Group Stage
848,1121,Viktor Claesson,7566,['Right Midfield'],1,0,0,61.0,1,0,0,1,0,0,0,3,0,1,2,1,1,0,0,0,0,2,1,0,1,3,7566,2018-06-27,Mexico,Sweden,Group Stage
849,594,Fágner Conserva Lemos,7565,['Right Back'],0,0,0,84.0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,2,0,2,0,7565,2018-06-27,Serbia,Brazil,Group Stage
850,595,Filipe Luís Kasmirski,7565,['Left Back'],1,1,0,89.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,1,7565,2018-06-27,Serbia,Brazil,Group Stage
851,1126,Héctor Alfredo Moreno Herrera,7566,['Left Center Back'],1,0,0,88.0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,2,0,7566,2018-06-27,Mexico,Sweden,Group Stage
852,1127,Héctor Miguel Herrera López,7566,"['Right Defensive Midfield', 'Center Defensive Midfield', 'Left Center Midfield']",2,1,0,86.0,2,0,2,1,0,0,0,3,0,0,1,0,2,1,0,0,0,1,0,0,7,0,7566,2018-06-27,Mexico,Sweden,Group Stage
853,1128,Hirving Rodrigo Lozano Bahena,7566,['Left Wing'],3,1,0,78.0,1,0,5,0,0,0,0,1,0,1,0,0,3,1,0,0,0,1,0,0,3,1,7566,2018-06-27,Mexico,Sweden,Group Stage
854,1129,Albin Ekdal,7566,['Left Center Midfield'],0,0,0,74.0,0,0,1,3,0,0,0,2,0,0,0,0,3,3,0,0,0,3,1,0,4,5,7566,2018-06-27,Mexico,Sweden,Group Stage
855,1130,Carlos Alberto Vela Garrido,7566,"['Center Attacking Midfield', 'Right Wing', 'Right Center Midfield']",5,0,0,79.0,3,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,3,1,7566,2018-06-27,Mexico,Sweden,Group Stage
856,1120,Victor Nilsson Lindelöf,7566,['Right Center Back'],0,0,0,50.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,7566,2018-06-27,Mexico,Sweden,Group Stage
857,1151,Mesut Özil,7567,"['Center Attacking Midfield', 'Right Center Midfield']",1,0,0,85.0,6,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,7567,2018-06-27,South Korea,Germany,Group Stage
858,1153,Niklas Süle,7567,['Right Center Back'],0,0,0,91.0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,3,2,7567,2018-06-27,South Korea,Germany,Group Stage
859,1154,Sami Khedira,7567,['Right Center Midfield'],2,1,0,88.0,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,2,0,7567,2018-06-27,South Korea,Germany,Group Stage
860,1155,Jonas Hector,7567,['Left Back'],0,0,0,81.0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,2,0,7567,2018-06-27,South Korea,Germany,Group Stage
861,1125,Carlos Joel Salcedo Hernández,7566,"['Right Center Back', 'Center Back']",3,0,0,78.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,0,7,0,7566,2018-06-27,Mexico,Sweden,Group Stage
862,1124,Edson Omar Álvarez Velázquez,7566,"['Right Back', 'Right Center Back']",0,0,0,78.0,1,0,4,1,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,0,2,0,7566,2018-06-27,Mexico,Sweden,Group Stage
863,1123,Miguel Arturo Layún Prado,7566,"['Right Wing', 'Left Back']",2,1,0,76.0,1,0,2,0,0,0,0,1,0,1,0,0,2,1,0,1,0,0,0,0,4,2,7566,2018-06-27,Mexico,Sweden,Group Stage
864,1122,José Andrés Guardado Hernández,7566,"['Left Defensive Midfield', 'Right Center Midfield']",3,0,0,97.0,1,0,0,0,0,0,0,2,0,3,1,1,2,1,0,0,0,0,1,0,6,0,7566,2018-06-27,Mexico,Sweden,Group Stage
865,1152,Toni Kroos,7567,['Left Center Midfield'],5,1,0,89.0,4,0,2,1,0,0,0,0,0,3,0,0,0,0,1,0,0,2,1,0,8,2,7567,2018-06-27,South Korea,Germany,Group Stage
866,592,Antonio Rukavina,7565,['Right Back'],0,0,0,80.0,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,7,0,7565,2018-06-27,Serbia,Brazil,Group Stage
867,1170,Seon-Min Moon,7567,['Left Midfield'],0,0,0,82.0,1,0,1,1,0,0,0,6,0,0,2,0,0,0,0,1,0,1,0,0,0,1,7567,2018-06-27,South Korea,Germany,Group Stage
868,780,Johnny Acosta Zamora,7568,['Right Center Back'],0,0,0,85.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,3,7568,2018-06-27,Switzerland,Costa Rica,Group Stage
869,764,Granit Xhaka,7568,"['Left Defensive Midfield', 'Left Center Midfield']",0,0,0,97.0,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,2,7568,2018-06-27,Switzerland,Costa Rica,Group Stage
870,765,Xherdan Shaqiri,7568,['Right Wing'],0,0,0,70.0,3,0,2,0,0,0,0,1,0,0,0,0,2,1,0,0,0,3,0,0,2,0,7568,2018-06-27,Switzerland,Costa Rica,Group Stage
871,766,Stephan Lichtsteiner,7568,"['Right Back', 'Right Midfield']",1,0,0,76.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,2,1,7568,2018-06-27,Switzerland,Costa Rica,Group Stage
872,767,Fabian Lukas Schär,7568,"['Right Center Back', 'Center Back']",0,0,0,86.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,4,0,2,0,7568,2018-06-27,Switzerland,Costa Rica,Group Stage
873,768,Manuel Obafemi Akanji,7568,['Left Center Back'],0,0,0,94.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,7568,2018-06-27,Switzerland,Costa Rica,Group Stage
874,769,Kendall Jamaal Waston Manley,7568,['Left Center Back'],1,1,1,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,1,1,7568,2018-06-27,Switzerland,Costa Rica,Group Stage
875,770,Valon Behrami,7568,['Right Defensive Midfield'],1,0,0,90.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,5,2,7568,2018-06-27,Switzerland,Costa Rica,Group Stage
876,771,Celso Borges Mora,7568,['Right Center Midfield'],3,2,0,78.0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,7568,2018-06-27,Switzerland,Costa Rica,Group Stage
877,763,Mario Gavranović,7568,['Center Forward'],2,0,0,64.0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,0,1,0,0,3,0,7568,2018-06-27,Switzerland,Costa Rica,Group Stage
878,772,Cristian Gamboa Luna,7568,['Right Wing Back'],1,1,0,72.0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,2,1,0,4,0,7568,2018-06-27,Switzerland,Costa Rica,Group Stage
879,774,Joel Nathaniel Campbell Samuels,7568,['Center Forward'],2,1,0,78.0,3,1,7,0,0,1,0,2,0,1,3,0,6,1,0,1,0,0,0,0,5,0,7568,2018-06-27,Switzerland,Costa Rica,Group Stage
880,775,David Alberto Guzmán Pérez,7568,['Left Center Midfield'],1,0,0,67.0,1,0,1,0,0,0,0,2,0,0,1,1,1,0,0,0,0,1,2,0,3,1,7568,2018-06-27,Switzerland,Costa Rica,Group Stage
881,776,Bryan Oviedo,7568,['Left Wing Back'],2,1,0,76.0,1,0,0,1,0,0,0,3,0,1,1,0,0,0,0,0,0,4,1,0,5,1,7568,2018-06-27,Switzerland,Costa Rica,Group Stage
882,777,Ricardo Iván Rodríguez Araya,7568,"['Left Back', 'Left Midfield']",1,0,0,79.0,1,0,0,1,0,0,0,2,0,1,1,1,1,0,0,0,0,0,3,0,2,1,7568,2018-06-27,Switzerland,Costa Rica,Group Stage
883,778,Giancarlo González Castro,7568,['Center Back'],0,0,0,91.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,2,0,7568,2018-06-27,Switzerland,Costa Rica,Group Stage
884,779,Daniel Colindres Solera,7568,['Left Wing'],3,0,0,48.0,1,0,0,0,0,0,0,3,0,1,1,1,2,0,0,0,0,0,0,0,4,0,7568,2018-06-27,Switzerland,Costa Rica,Group Stage
885,781,Blerim Džemaili,7568,"['Center Attacking Midfield', 'Right Wing']",3,1,1,61.0,0,0,3,2,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,3,2,7568,2018-06-27,Switzerland,Costa Rica,Group Stage
886,782,Breel-Donald Embolo,7568,['Left Wing'],2,1,0,81.0,1,1,2,1,0,0,0,0,0,1,2,0,2,0,0,0,0,1,0,0,0,2,7568,2018-06-27,Switzerland,Costa Rica,Group Stage
887,773,Bryan Ruiz González,7568,['Right Wing'],1,0,0,84.0,1,0,3,1,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,6,3,7568,2018-06-27,Switzerland,Costa Rica,Group Stage
888,1167,Leon Goretzka,7567,"['Right Wing', 'Center Attacking Midfield']",2,1,0,91.0,1,0,1,1,0,0,0,1,0,1,0,0,2,1,0,0,0,1,0,0,1,1,7567,2018-06-27,South Korea,Germany,Group Stage
889,1168,Jae-Sung Lee,7567,"['Right Midfield', 'Right Center Midfield']",1,0,0,83.0,2,0,1,1,0,0,0,4,0,0,2,1,3,0,0,1,0,1,1,0,4,3,7567,2018-06-27,South Korea,Germany,Group Stage
890,1169,Heung-Min Son,7567,"['Right Center Forward', 'Center Forward']",6,1,1,79.0,0,0,3,0,0,0,0,2,0,5,4,0,2,0,0,1,0,0,1,0,1,2,7567,2018-06-27,South Korea,Germany,Group Stage
