,Unnamed: 0,index,player,matchNum,positions,shots,shotsOnTarget,goals,passCompletion,keyPasses,assists,successfulDribbles,tackles,interceptions,penaltiesWon,ownGoal,foulCommitted,penaltyConceded,poorShots,dispossessed,dispossessedOwnHalf,miscontrol,miscontrolOwnHalf,errors,yellowCard,redCard,blocks,clearances,headedClearance,recoveries,dribbledPast,match_id,match_date,home_team,away_team,competition_stage,fotmobRating,is_attacker,is_midfielder,is_defender
798,798,738,Mile Jedinak,7562,['Right Center Midfield'],4,1,0,91.0,0,0,0,2,0,0,0,3,0,3,0,0,0,0,0,1,0,4,0,0,5,1,7562,2018-06-26,Australia,Peru,Group Stage,7.0,0,1,0
799,799,739,Édison Michael Flores Peralta,7562,"['Left Midfield', 'Center Attacking Midfield']",0,0,0,65.0,0,0,0,1,0,0,0,1,0,0,3,2,4,1,0,0,0,3,1,0,3,0,7562,2018-06-26,Australia,Peru,Group Stage,6.8,0,1,0
800,800,740,Mathew Leckie,7562,['Right Midfield'],2,0,0,67.0,1,0,3,0,0,0,0,2,0,1,8,0,0,0,0,0,0,8,2,0,2,0,7562,2018-06-26,Australia,Peru,Group Stage,6.2,0,1,0
801,801,741,Christian Alberto Cueva Bravo,7562,"['Center Attacking Midfield', 'Left Midfield']",0,0,0,88.0,0,0,2,2,0,0,0,0,0,0,2,0,4,2,0,0,0,2,0,0,7,0,7562,2018-06-26,Australia,Peru,Group Stage,7.5,0,1,0
802,802,742,Pedro Jesús Aquino Sánchez,7562,['Left Defensive Midfield'],0,0,0,85.0,0,0,0,3,0,0,0,2,0,0,1,1,0,0,0,0,0,3,2,0,2,2,7562,2018-06-26,Australia,Peru,Group Stage,7.3,0,1,0
803,803,727,Miguel Ángel Trauco Saavedra,7562,['Left Back'],0,0,0,81.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,0,5,1,7562,2018-06-26,Australia,Peru,Group Stage,7.4,0,0,1
804,804,726,Anderson Santamaría Bardales,7562,['Left Center Back'],0,0,0,93.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,5,4,7562,2018-06-26,Australia,Peru,Group Stage,7.5,0,0,1
805,805,725,Luis Jan Piers Advíncula Castrillón,7562,['Right Back'],0,0,0,80.0,0,0,0,5,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,7,0,7562,2018-06-26,Australia,Peru,Group Stage,8.1,0,0,1
806,806,1257,Steven N'Kemboanza Mike Christopher Nzonzi,7563,['Left Defensive Midfield'],0,0,0,84.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,7563,2018-06-26,Denmark,France,Group Stage,7.5,0,1,0
807,807,724,Víctor Yoshimar Yotún Flores,7562,['Left Defensive Midfield'],1,0,0,79.0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,0,7562,2018-06-26,Australia,Peru,Group Stage,6.9,0,1,0
808,808,723,Renato Fabrizio Tapia Cortijo,7562,['Right Defensive Midfield'],0,0,0,85.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,2,7562,2018-06-26,Australia,Peru,Group Stage,6.7,0,1,0
809,809,722,José Paolo Guerrero Gonzáles,7562,['Center Forward'],2,2,1,59.0,0,1,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,2,2,0,3,0,7562,2018-06-26,Australia,Peru,Group Stage,8.3,1,0,0
810,810,1276,Benjamin Mendy,7563,['Left Back'],0,0,0,74.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,1,7563,2018-06-26,Denmark,France,Group Stage,6.9,0,0,1
811,811,576,Gabriel Fernando de Jesus,7565,['Center Forward'],2,1,0,85.0,1,0,2,2,0,0,0,1,0,0,0,0,3,2,0,0,0,3,1,0,2,0,7565,2018-06-27,Serbia,Brazil,Group Stage,7.8,1,0,0
812,812,577,Carlos Henrique Casimiro,7565,['Center Defensive Midfield'],1,0,0,79.0,0,0,0,5,0,0,0,1,0,1,1,1,0,0,0,0,0,4,4,0,6,3,7565,2018-06-27,Serbia,Brazil,Group Stage,7.9,0,1,0
813,813,578,José Paulo Bezzera Maciel Júnior,7565,['Right Center Midfield'],1,1,1,85.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,1,0,7565,2018-06-27,Serbia,Brazil,Group Stage,7.6,0,1,0
814,814,579,João Miranda de Souza Filho,7565,['Left Center Back'],0,0,0,90.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,0,4,1,7565,2018-06-27,Serbia,Brazil,Group Stage,7.4,0,0,1
815,815,580,Philippe Coutinho Correia,7565,['Left Center Midfield'],2,0,0,88.0,2,1,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,2,0,0,5,0,7565,2018-06-27,Serbia,Brazil,Group Stage,8.0,0,1,0
816,816,581,Nikola Milenković,7565,['Right Center Back'],0,0,0,91.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,7565,2018-06-27,Serbia,Brazil,Group Stage,6.4,0,0,1
817,817,582,Aleksandar Mitrović,7565,['Center Forward'],5,1,0,40.0,0,0,0,0,0,0,0,1,0,2,2,1,2,0,0,0,0,0,2,0,1,0,7565,2018-06-27,Serbia,Brazil,Group Stage,6.5,1,0,0
818,818,590,Milos Veljkovic,7565,['Left Center Back'],0,0,0,93.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,7565,2018-06-27,Serbia,Brazil,Group Stage,5.9,0,0,1
819,819,585,Nemanja Matić,7565,['Left Defensive Midfield'],1,0,0,78.0,0,0,1,3,0,0,0,1,0,1,2,1,0,0,0,1,0,3,3,0,12,0,7565,2018-06-27,Serbia,Brazil,Group Stage,6.9,0,1,0
820,820,586,Aleksandar Kolarov,7565,['Left Back'],0,0,0,73.0,1,0,0,1,0,0,0,3,0,0,2,0,2,0,0,0,0,2,2,0,3,0,7565,2018-06-27,Serbia,Brazil,Group Stage,6.3,0,0,1
821,821,587,Willian Borges da Silva,7565,['Right Wing'],0,0,0,83.0,0,0,1,0,0,0,0,1,0,0,2,1,1,1,0,0,0,4,1,0,6,1,7565,2018-06-27,Serbia,Brazil,Group Stage,7.0,1,0,0
822,822,588,Thiago Emiliano da Silva,7565,['Right Center Back'],1,1,1,90.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,5,0,5,1,7565,2018-06-27,Serbia,Brazil,Group Stage,8.6,0,0,1
823,823,589,Adem Ljajić,7565,['Center Attacking Midfield'],0,0,0,78.0,1,0,3,1,0,0,0,2,0,0,1,1,0,0,0,1,0,3,0,0,7,1,7565,2018-06-27,Serbia,Brazil,Group Stage,6.3,0,0,0
824,824,1166,Ja-Cheol Koo,7567,['Left Center Forward'],0,0,0,86.0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,3,1,7567,2018-06-27,South Korea,Germany,Group Stage,5.9,1,0,0
825,825,583,Neymar da Silva Santos Junior,7565,['Left Wing'],7,3,0,82.0,4,1,7,0,0,0,0,0,0,2,2,0,4,0,0,0,0,0,0,0,7,1,7565,2018-06-27,Serbia,Brazil,Group Stage,8.5,1,0,0
826,826,584,Sergej Milinković-Savić,7565,['Right Defensive Midfield'],2,0,0,78.0,0,0,0,2,0,0,0,1,0,1,1,0,3,1,0,0,0,3,2,0,8,6,7565,2018-06-27,Serbia,Brazil,Group Stage,6.8,0,1,0
827,827,1165,Hyun-Soo Jang,7567,"['Right Center Midfield', 'Center Midfield']",0,0,0,78.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,3,7567,2018-06-27,South Korea,Germany,Group Stage,6.8,0,1,0
828,828,593,Filip Kostić,7565,['Left Wing'],1,0,0,67.0,0,0,2,1,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,3,3,7565,2018-06-27,Serbia,Brazil,Group Stage,6.2,1,0,0
829,829,1117,Ludwig Augustinsson,7566,['Left Back'],2,1,1,56.00000000000001,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,1,1,7566,2018-06-27,Mexico,Sweden,Group Stage,8.1,0,0,1
830,830,1116,Jesús Daniel Gallardo Vasconcelos,7566,['Left Back'],0,0,0,68.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,4,0,7566,2018-06-27,Mexico,Sweden,Group Stage,6.5,0,0,1
831,831,1115,Marcus Berg,7566,['Right Center Forward'],4,2,0,78.0,1,0,0,1,0,1,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,2,7566,2018-06-27,Mexico,Sweden,Group Stage,7.8,1,0,0
832,832,1114,Sebastian Larsson,7566,['Right Center Midfield'],0,0,0,60.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,3,2,7566,2018-06-27,Mexico,Sweden,Group Stage,6.9,0,1,0
833,833,1113,Ola Toivonen,7566,['Left Center Forward'],0,0,0,59.0,1,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,1,1,7566,2018-06-27,Mexico,Sweden,Group Stage,7.2,1,0,0
834,834,1112,Andreas Granqvist,7566,['Left Center Back'],2,1,1,72.0,0,0,1,1,0,0,0,4,0,1,0,0,0,0,0,0,0,3,2,0,4,0,7566,2018-06-27,Mexico,Sweden,Group Stage,8.3,0,0,1
835,835,1111,Emil Peter Forsberg,7566,['Left Midfield'],6,1,0,82.0,1,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,1,2,0,7,4,7566,2018-06-27,Mexico,Sweden,Group Stage,7.4,0,1,0
836,836,1118,Mikael Lustig,7566,['Right Back'],0,0,0,59.0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,4,6,0,0,2,7566,2018-06-27,Mexico,Sweden,Group Stage,7.6,0,0,1
837,837,1156,Young-Gwon Kim,7567,['Left Center Back'],1,1,1,74.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,6,4,0,3,0,7567,2018-06-27,South Korea,Germany,Group Stage,7.9,0,0,1
838,838,1158,Woo-Young Jung,7567,['Left Center Midfield'],3,3,0,76.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,4,5,0,4,1,7567,2018-06-27,South Korea,Germany,Group Stage,7.7,0,1,0
839,839,1159,Young-Sun Yun,7567,['Right Center Back'],0,0,0,100.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,5,0,0,1,7567,2018-06-27,South Korea,Germany,Group Stage,6.6,0,0,1
840,840,1160,Chul Hong,7567,['Left Back'],0,0,0,56.99999999999999,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3,3,0,7,1,7567,2018-06-27,South Korea,Germany,Group Stage,7.8,0,0,1
841,841,1161,Joshua Kimmich,7567,['Right Back'],1,0,0,86.0,5,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,7567,2018-06-27,South Korea,Germany,Group Stage,6.9,0,0,1
842,842,1162,Marco Reus,7567,['Left Wing'],3,0,0,86.0,1,0,0,1,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,3,0,7567,2018-06-27,South Korea,Germany,Group Stage,6.6,1,0,0
843,843,1163,Mats Hummels,7567,['Left Center Back'],5,1,0,88.0,0,0,2,4,0,0,0,0,0,3,0,0,0,0,0,0,0,1,2,0,6,0,7567,2018-06-27,South Korea,Germany,Group Stage,8.1,0,0,1
844,844,1164,Timo Werner,7567,"['Center Forward', 'Right Wing']",3,0,0,62.0,2,0,2,0,0,0,0,1,0,2,1,0,2,0,0,0,0,4,0,0,7,2,7567,2018-06-27,South Korea,Germany,Group Stage,6.5,1,0,0
845,845,1157,Yong Lee,7567,['Right Back'],1,0,0,64.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,7,7,0,6,1,7567,2018-06-27,South Korea,Germany,Group Stage,8.1,0,0,1
846,846,591,Dušan Tadić,7565,"['Right Wing', 'Center Attacking Midfield']",1,0,0,75.0,3,0,1,2,0,0,0,1,0,1,0,0,1,0,0,0,0,3,0,0,2,3,7565,2018-06-27,Serbia,Brazil,Group Stage,7.2,1,0,0
847,847,1119,Javier Hernández Balcázar,7566,"['Center Forward', 'Left Center Forward']",2,0,0,62.0,3,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,2,0,7566,2018-06-27,Mexico,Sweden,Group Stage,6.3,1,0,0
848,848,1121,Viktor Claesson,7566,['Right Midfield'],1,0,0,61.0,1,0,0,1,0,0,0,3,0,1,2,1,1,0,0,0,0,2,1,0,1,3,7566,2018-06-27,Mexico,Sweden,Group Stage,7.9,0,1,0
849,849,594,Fágner Conserva Lemos,7565,['Right Back'],0,0,0,84.0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,2,0,2,0,7565,2018-06-27,Serbia,Brazil,Group Stage,7.6,0,0,1
850,850,595,Filipe Luís Kasmirski,7565,['Left Back'],1,1,0,89.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,1,7565,2018-06-27,Serbia,Brazil,Group Stage,7.1,0,0,1
851,851,1126,Héctor Alfredo Moreno Herrera,7566,['Left Center Back'],1,0,0,88.0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,2,0,7566,2018-06-27,Mexico,Sweden,Group Stage,5.9,0,0,1
852,852,1127,Héctor Miguel Herrera López,7566,"['Right Defensive Midfield', 'Center Defensive Midfield', 'Left Center Midfield']",2,1,0,86.0,2,0,2,1,0,0,0,3,0,0,1,0,2,1,0,0,0,1,0,0,7,0,7566,2018-06-27,Mexico,Sweden,Group Stage,6.3,0,1,0
853,853,1128,Hirving Rodrigo Lozano Bahena,7566,['Left Wing'],3,1,0,78.0,1,0,5,0,0,0,0,1,0,1,0,0,3,1,0,0,0,1,0,0,3,1,7566,2018-06-27,Mexico,Sweden,Group Stage,7.1,1,0,0
854,854,1129,Albin Ekdal,7566,['Left Center Midfield'],0,0,0,74.0,0,0,1,3,0,0,0,2,0,0,0,0,3,3,0,0,0,3,1,0,4,5,7566,2018-06-27,Mexico,Sweden,Group Stage,7.3,0,1,0
855,855,1130,Carlos Alberto Vela Garrido,7566,"['Center Attacking Midfield', 'Right Wing', 'Right Center Midfield']",5,0,0,79.0,3,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,3,1,7566,2018-06-27,Mexico,Sweden,Group Stage,6.4,1,1,0
856,856,1120,Victor Nilsson Lindelöf,7566,['Right Center Back'],0,0,0,50.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,7566,2018-06-27,Mexico,Sweden,Group Stage,7.4,0,0,1
857,857,1151,Mesut Özil,7567,"['Center Attacking Midfield', 'Right Center Midfield']",1,0,0,85.0,6,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,7567,2018-06-27,South Korea,Germany,Group Stage,7.5,0,1,0
858,858,1153,Niklas Süle,7567,['Right Center Back'],0,0,0,91.0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,3,2,7567,2018-06-27,South Korea,Germany,Group Stage,6.6,0,0,1
859,859,1154,Sami Khedira,7567,['Right Center Midfield'],2,1,0,88.0,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,2,0,7567,2018-06-27,South Korea,Germany,Group Stage,6.8,0,1,0
860,860,1155,Jonas Hector,7567,['Left Back'],0,0,0,81.0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,2,0,7567,2018-06-27,South Korea,Germany,Group Stage,7.2,0,0,1
861,861,1125,Carlos Joel Salcedo Hernández,7566,"['Right Center Back', 'Center Back']",3,0,0,78.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,0,7,0,7566,2018-06-27,Mexico,Sweden,Group Stage,6.1,0,0,1
862,862,1124,Edson Omar Álvarez Velázquez,7566,"['Right Back', 'Right Center Back']",0,0,0,78.0,1,0,4,1,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,0,2,0,7566,2018-06-27,Mexico,Sweden,Group Stage,6.8,0,0,1
863,863,1123,Miguel Arturo Layún Prado,7566,"['Right Wing', 'Left Back']",2,1,0,76.0,1,0,2,0,0,0,0,1,0,1,0,0,2,1,0,1,0,0,0,0,4,2,7566,2018-06-27,Mexico,Sweden,Group Stage,7.0,1,0,1
864,864,1122,José Andrés Guardado Hernández,7566,"['Left Defensive Midfield', 'Right Center Midfield']",3,0,0,97.0,1,0,0,0,0,0,0,2,0,3,1,1,2,1,0,0,0,0,1,0,6,0,7566,2018-06-27,Mexico,Sweden,Group Stage,6.1,0,1,0
865,865,1152,Toni Kroos,7567,['Left Center Midfield'],5,1,0,89.0,4,0,2,1,0,0,0,0,0,3,0,0,0,0,1,0,0,2,1,0,8,2,7567,2018-06-27,South Korea,Germany,Group Stage,7.2,0,1,0
866,866,592,Antonio Rukavina,7565,['Right Back'],0,0,0,80.0,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,7,0,7565,2018-06-27,Serbia,Brazil,Group Stage,7.1,0,0,1
867,867,1170,Seon-Min Moon,7567,['Left Midfield'],0,0,0,82.0,1,0,1,1,0,0,0,6,0,0,2,0,0,0,0,1,0,1,0,0,0,1,7567,2018-06-27,South Korea,Germany,Group Stage,6.7,0,1,0
868,868,780,Johnny Acosta Zamora,7568,['Right Center Back'],0,0,0,85.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,3,7568,2018-06-27,Switzerland,Costa Rica,Group Stage,6.4,0,0,1
869,869,764,Granit Xhaka,7568,"['Left Defensive Midfield', 'Left Center Midfield']",0,0,0,97.0,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,2,7568,2018-06-27,Switzerland,Costa Rica,Group Stage,7.2,0,1,0
870,870,765,Xherdan Shaqiri,7568,['Right Wing'],0,0,0,70.0,3,0,2,0,0,0,0,1,0,0,0,0,2,1,0,0,0,3,0,0,2,0,7568,2018-06-27,Switzerland,Costa Rica,Group Stage,7.3,1,0,0
871,871,766,Stephan Lichtsteiner,7568,"['Right Back', 'Right Midfield']",1,0,0,76.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,2,1,7568,2018-06-27,Switzerland,Costa Rica,Group Stage,6.9,0,1,1
872,872,767,Fabian Lukas Schär,7568,"['Right Center Back', 'Center Back']",0,0,0,86.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,4,0,2,0,7568,2018-06-27,Switzerland,Costa Rica,Group Stage,6.0,0,0,1
873,873,768,Manuel Obafemi Akanji,7568,['Left Center Back'],0,0,0,94.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,7568,2018-06-27,Switzerland,Costa Rica,Group Stage,6.7,0,0,1
874,874,769,Kendall Jamaal Waston Manley,7568,['Left Center Back'],1,1,1,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,1,1,7568,2018-06-27,Switzerland,Costa Rica,Group Stage,7.7,0,0,1
875,875,770,Valon Behrami,7568,['Right Defensive Midfield'],1,0,0,90.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,5,2,7568,2018-06-27,Switzerland,Costa Rica,Group Stage,6.0,0,1,0
876,876,771,Celso Borges Mora,7568,['Right Center Midfield'],3,2,0,78.0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,7568,2018-06-27,Switzerland,Costa Rica,Group Stage,7.4,0,1,0
877,877,763,Mario Gavranović,7568,['Center Forward'],2,0,0,64.0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,0,1,0,0,3,0,7568,2018-06-27,Switzerland,Costa Rica,Group Stage,6.4,1,0,0
878,878,772,Cristian Gamboa Luna,7568,['Right Wing Back'],1,1,0,72.0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,2,1,0,4,0,7568,2018-06-27,Switzerland,Costa Rica,Group Stage,7.1,0,0,0
879,879,774,Joel Nathaniel Campbell Samuels,7568,['Center Forward'],2,1,0,78.0,3,1,7,0,0,1,0,2,0,1,3,0,6,1,0,1,0,0,0,0,5,0,7568,2018-06-27,Switzerland,Costa Rica,Group Stage,8.4,1,0,0
880,880,775,David Alberto Guzmán Pérez,7568,['Left Center Midfield'],1,0,0,67.0,1,0,1,0,0,0,0,2,0,0,1,1,1,0,0,0,0,1,2,0,3,1,7568,2018-06-27,Switzerland,Costa Rica,Group Stage,6.9,0,1,0
881,881,776,Bryan Oviedo,7568,['Left Wing Back'],2,1,0,76.0,1,0,0,1,0,0,0,3,0,1,1,0,0,0,0,0,0,4,1,0,5,1,7568,2018-06-27,Switzerland,Costa Rica,Group Stage,7.4,0,0,0
882,882,777,Ricardo Iván Rodríguez Araya,7568,"['Left Back', 'Left Midfield']",1,0,0,79.0,1,0,0,1,0,0,0,2,0,1,1,1,1,0,0,0,0,0,3,0,2,1,7568,2018-06-27,Switzerland,Costa Rica,Group Stage,6.6,0,1,1
883,883,778,Giancarlo González Castro,7568,['Center Back'],0,0,0,91.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,2,0,7568,2018-06-27,Switzerland,Costa Rica,Group Stage,6.5,0,0,0
884,884,779,Daniel Colindres Solera,7568,['Left Wing'],3,0,0,48.0,1,0,0,0,0,0,0,3,0,1,1,1,2,0,0,0,0,0,0,0,4,0,7568,2018-06-27,Switzerland,Costa Rica,Group Stage,6.4,1,0,0
885,885,781,Blerim Džemaili,7568,"['Center Attacking Midfield', 'Right Wing']",3,1,1,61.0,0,0,3,2,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,3,2,7568,2018-06-27,Switzerland,Costa Rica,Group Stage,8.2,1,0,0
886,886,782,Breel-Donald Embolo,7568,['Left Wing'],2,1,0,81.0,1,1,2,1,0,0,0,0,0,1,2,0,2,0,0,0,0,1,0,0,0,2,7568,2018-06-27,Switzerland,Costa Rica,Group Stage,7.6,1,0,0
887,887,773,Bryan Ruiz González,7568,['Right Wing'],1,0,0,84.0,1,0,3,1,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,6,3,7568,2018-06-27,Switzerland,Costa Rica,Group Stage,7.0,1,0,0
888,888,1167,Leon Goretzka,7567,"['Right Wing', 'Center Attacking Midfield']",2,1,0,91.0,1,0,1,1,0,0,0,1,0,1,0,0,2,1,0,0,0,1,0,0,1,1,7567,2018-06-27,South Korea,Germany,Group Stage,6.7,1,0,0
889,889,1168,Jae-Sung Lee,7567,"['Right Midfield', 'Right Center Midfield']",1,0,0,83.0,2,0,1,1,0,0,0,4,0,0,2,1,3,0,0,1,0,1,1,0,4,3,7567,2018-06-27,South Korea,Germany,Group Stage,7.2,0,1,0
890,890,1169,Heung-Min Son,7567,"['Right Center Forward', 'Center Forward']",6,1,1,79.0,0,0,3,0,0,0,0,2,0,5,4,0,2,0,0,1,0,0,1,0,1,2,7567,2018-06-27,South Korea,Germany,Group Stage,8.0,1,0,0
891,891,749,Lamine Gassama,7571,['Right Back'],0,0,0,88.0,0,0,2,2,0,0,0,1,0,0,2,1,0,0,0,0,0,2,1,0,6,0,7571,2018-06-28,Senegal,Colombia,Group Stage,7.6,0,0,1
892,892,364,Adnan Januzaj,7570,"['Left Wing', 'Right Wing']",3,1,1,68.0,1,0,2,0,0,0,0,1,0,0,1,1,2,1,0,0,0,0,0,0,3,1,7570,2018-06-28,England,Belgium,Group Stage,7.6,1,0,0
893,893,365,Leander Dendoncker,7570,['Right Center Back'],0,0,0,91.0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,1,0,1,1,0,2,4,7570,2018-06-28,England,Belgium,Group Stage,6.7,0,0,1
894,894,366,Nacer Chadli,7570,['Right Midfield'],0,0,0,84.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,6,2,7570,2018-06-28,England,Belgium,Group Stage,7.4,0,1,0
895,895,367,Danny Rose,7570,['Left Midfield'],0,0,0,78.0,1,0,2,4,0,0,0,2,0,0,1,0,2,1,0,0,0,0,1,0,4,3,7570,2018-06-28,England,Belgium,Group Stage,7.0,0,1,0
896,896,368,Anga Dedryck Boyata,7570,"['Center Back', 'Left Center Back']",1,0,0,97.0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,8,0,3,1,7570,2018-06-28,England,Belgium,Group Stage,7.1,0,0,1
897,897,369,Youri Tielemans,7570,['Left Center Midfield'],2,1,0,84.0,1,1,1,2,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,4,4,7570,2018-06-28,England,Belgium,Group Stage,8.0,0,1,0
898,898,370,Michy Batshuayi Tunga,7570,['Center Forward'],2,0,0,76.0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,7570,2018-06-28,England,Belgium,Group Stage,7.0,1,0,0
899,899,254,Gabriel Enrique Gómez Girón,7569,"['Center Defensive Midfield', 'Right Center Midfield']",0,0,0,79.0,1,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,4,1,7569,2018-06-28,Panama,Tunisia,Group Stage,6.8,0,1,0
900,900,371,Ruben Loftus-Cheek,7570,['Right Attacking Midfield'],1,0,0,78.0,1,0,4,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,7570,2018-06-28,England,Belgium,Group Stage,6.4,0,0,0
901,901,372,Harry Maguire,7570,['Left Center Back'],0,0,0,88.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,7570,2018-06-28,England,Belgium,Group Stage,6.4,0,0,1
902,902,358,Eric Dier,7570,['Center Defensive Midfield'],0,0,0,89.0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,1,0,3,1,7570,2018-06-28,England,Belgium,Group Stage,5.9,0,1,0
903,903,357,Thomas Vermaelen,7570,['Left Center Back'],0,0,0,86.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,7570,2018-06-28,England,Belgium,Group Stage,7.0,0,0,1
904,904,356,Gary Cahill,7570,"['Left Center Back', 'Center Back']",0,0,0,93.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2,1,7570,2018-06-28,England,Belgium,Group Stage,6.9,0,0,1
905,905,355,Trent Alexander-Arnold,7570,['Right Midfield'],1,0,0,79.0,2,0,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,1,0,0,5,1,7570,2018-06-28,England,Belgium,Group Stage,7.1,0,1,0
906,906,354,Phil Jones,7570,['Right Center Back'],0,0,0,93.0,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,1,1,0,0,0,7570,2018-06-28,England,Belgium,Group Stage,6.7,0,0,1
907,907,353,John Stones,7570,['Center Back'],0,0,0,96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,7570,2018-06-28,England,Belgium,Group Stage,6.3,0,0,0
908,908,363,Mousa Sidi Yaya Dembélé,7570,['Right Center Midfield'],0,0,0,98.0,0,0,1,4,0,0,0,1,0,0,1,1,0,0,0,0,0,2,1,0,7,2,7570,2018-06-28,England,Belgium,Group Stage,7.2,0,1,0
